date,tmmx_water_lordville,tmmn_water_lordville,tavg_water_lordville,discharge_lordville,tmmx_water_lordville_src,tmmn_water_lordville_src,tavg_water_lordville_src,discharge_lordville_src
2020-11-14,7.7,6.2,6.9,904.848,obs,obs,obs,obs
2020-11-15,6.2,5.1,5.5,853.1424,obs,obs,obs,obs
2020-11-16,5.8,5.2,5.6,1215.0816,obs,obs,obs,obs
2020-11-17,5.2,4.4,4.9,1215.0816,obs,obs,obs,obs
2020-11-18,4.4,2.3,3.2,1053.5016,obs,obs,obs,obs
2020-11-19,2.7,1.4,2.1,950.0904,obs,obs,obs,obs
2020-11-20,4.6,2.7,3.5,898.3848,obs,obs,obs,obs
2020-11-21,5.5,4.3,4.9,853.1424,obs,obs,obs,obs
2020-11-22,5.3,4.3,4.5,807.9,obs,obs,obs,obs
2020-11-23,5.1,4.4,4.7,1040.5752,obs,obs,obs,obs
2020-11-24,5.1,4.6,4.8,1434.8304,obs,obs,obs,obs
2020-11-25,4.7,4.0,4.3,1143.9864,obs,obs,obs,obs
2020-11-26,6.5,4.7,5.6,1247.3976,obs,obs,obs,obs
2020-11-27,7.4,6.5,7.1,1589.9472,obs,obs,obs,obs
2020-11-28,7.4,6.4,7.2,1350.8088,obs,obs,obs,obs
2020-11-29,6.4,5.1,5.7,1234.4712,obs,obs,obs,obs
2020-11-30,5.8,4.5,5.0,1350.8088,obs,obs,obs,obs
2020-12-01,7.2,5.8,6.6,3490.128,obs,obs,obs,obs
2020-12-02,6.4,4.1,5.4,2449.5528,obs,obs,obs,obs
2020-12-03,4.1,3.0,3.6,1913.1072,obs,obs,obs,obs
2020-12-04,4.8,3.5,4.1,1635.1896,obs,obs,obs,obs
2020-12-05,5.0,4.4,4.8,1447.7568,obs,obs,obs,obs
2020-12-06,4.4,2.7,3.5,1292.64,obs,obs,obs,obs
2020-12-07,2.7,2.1,2.4,1156.9128,obs,obs,obs,obs
2020-12-08,2.1,0.9,1.5,1059.9648,obs,obs,obs,obs
2020-12-09,1.0,0.5,0.7,975.9432,obs,obs,obs,obs
2020-12-10,2.3,1.0,1.7,930.7008,obs,obs,obs,obs
2020-12-11,2.8,1.7,2.3,885.4584,obs,obs,obs,obs
2020-12-12,3.4,2.5,2.8,833.7528,obs,obs,obs,obs
2020-12-13,4.7,3.4,4.1,814.3632,obs,obs,obs,obs
2020-12-14,4.5,3.4,4.1,801.4368000000001,obs,obs,obs,obs
2020-12-15,3.4,1.3,2.3,756.1944,obs,obs,obs,obs
2020-12-16,1.3,-0.1,0.3,678.636,obs,obs,obs,obs
2020-12-17,0.3,0.0,0.1,469.87464,obs,obs,obs,obs
2020-12-18,0.1,0.0,0.0,616.58928,obs,obs,obs,obs
2020-12-19,0.1,-0.1,0.0,723.8784,obs,obs,obs,obs
2020-12-20,0.1,-0.1,0.0,665.7096,obs,obs,obs,obs
2020-12-21,0.1,-0.1,-0.0,730.3416,obs,obs,obs,obs
2020-12-22,0.1,0.0,0.0,730.3416,obs,obs,obs,obs
2020-12-23,0.1,0.0,0.0,704.4888,obs,obs,obs,obs
2020-12-24,0.5,-0.1,0.1,859.6056,obs,obs,obs,obs
2020-12-25,4.4,0.0,3.4,22556.568,obs,obs,obs,obs
2020-12-26,4.1,1.8,2.7,9630.168,obs,obs,obs,obs
2020-12-27,1.8,1.3,1.6,4233.396,obs,obs,obs,obs
2020-12-28,2.4,1.3,1.8,2895.5136,obs,obs,obs,obs
2020-12-29,2.4,1.3,2.1,2339.6784000000002,obs,obs,obs,obs
2020-12-30,1.3,0.7,1.1,1913.1072,obs,obs,obs,obs
2020-12-31,2.1,1.3,1.8,1770.9168,obs,obs,obs,obs
2021-01-01,2.2,1.8,2.1,1609.3368,obs,obs,obs,obs
2021-01-02,2.7,2.0,2.4,1887.2544,obs,obs,obs,obs
2021-01-03,2.7,1.3,2.1,2165.172,obs,obs,obs,obs
2021-01-04,2.5,1.2,1.7,2016.5184,obs,obs,obs,obs
2021-01-05,3.1,2.5,2.8,1854.9384,obs,obs,obs,obs
2021-01-06,3.1,2.2,2.7,1738.6008,obs,obs,obs,obs
2021-01-07,2.2,1.5,1.8,1615.8,obs,obs,obs,obs
2021-01-08,1.5,0.7,1.1,1525.3152,obs,obs,obs,obs
2021-01-09,0.7,-0.1,0.0,1389.588,obs,obs,obs,obs
2021-01-10,0.3,-0.1,0.0,1324.956,obs,obs,obs,obs
2021-01-11,0.8,0.0,0.4,1286.1768,obs,obs,obs,obs
2021-01-12,1.3,0.6,0.9,1305.5664,obs,obs,obs,obs
2021-01-13,1.6,1.3,1.4,1273.2504,obs,obs,obs,obs
2021-01-14,2.0,1.3,1.6,1234.4712,obs,obs,obs,obs
2021-01-15,2.5,2.0,2.2,1208.6184,obs,obs,obs,obs
2021-01-16,2.9,2.3,2.6,1266.7872,obs,obs,obs,obs
2021-01-17,2.3,1.8,2.0,1318.4928,obs,obs,obs,obs
2021-01-18,2.5,1.8,2.1,1234.4712,obs,obs,obs,obs
2021-01-19,2.5,2.1,2.2,1189.2288,obs,obs,obs,obs
2021-01-20,2.1,0.9,1.7,1156.9128,obs,obs,obs,obs
2021-01-21,0.9,-0.1,0.2,1079.3544,obs,obs,obs,obs
2021-01-22,1.5,0.3,0.9,1131.06,obs,obs,obs,obs
2021-01-23,1.3,-0.1,0.4,1092.2808,obs,obs,obs,obs
2021-01-24,0.1,-0.1,-0.1,930.7008,obs,obs,obs,obs
2021-01-25,-0.1,-0.1,-0.1,866.0688,obs,obs,obs,obs
2021-01-26,-0.1,-0.1,-0.1,963.0168,obs,obs,obs,obs
2021-01-27,0.0,-0.1,-0.1,982.4064,obs,obs,obs,obs
2021-01-28,0.0,-0.1,-0.1,963.0168,obs,obs,obs,obs
2021-01-29,-0.1,-0.1,-0.1,859.6056,obs,obs,obs,obs
2021-01-30,-0.1,-0.1,-0.1,801.4368000000001,obs,obs,obs,obs
2021-01-31,-0.1,-0.1,-0.1,1021.1856,obs,obs,obs,obs
2021-02-01,-0.1,-0.1,-0.1,1169.8392000000001,obs,obs,obs,obs
2021-02-02,-0.1,-0.1,-0.1,1189.2288,obs,obs,obs,obs
2021-02-03,-0.1,-0.1,-0.1,1131.06,obs,obs,obs,obs
2021-02-04,-0.1,-0.1,-0.1,937.164,obs,obs,obs,obs
2021-02-05,-0.1,-0.1,-0.1,807.9,obs,obs,obs,obs
2021-02-06,-0.1,-0.1,-0.1,575.87112,obs,obs,obs,obs
2021-02-07,-0.1,-0.1,-0.1,418.16904,obs,obs,obs,obs
2021-02-08,-0.1,-0.1,-0.1,363.87816,obs,obs,obs,obs
2021-02-09,-0.1,-0.1,-0.1,414.93744,obs,obs,obs,obs
2021-02-10,-0.1,-0.1,-0.1,500.25168,obs,obs,obs,obs
2021-02-11,-0.1,-0.1,-0.1,510.5928,obs,obs,obs,obs
2021-02-12,-0.1,-0.1,-0.1,444.02184,obs,obs,obs,obs
2021-02-13,-0.1,-0.1,-0.1,466.64304,obs,obs,obs,obs
2021-02-14,-0.1,-0.1,-0.1,526.7508,obs,obs,obs,obs
2021-02-15,-0.1,-0.1,-0.1,502.83696,obs,obs,obs,obs
2021-02-16,-0.1,-0.1,-0.1,513.17808,obs,obs,obs,obs
2021-02-17,-0.1,-0.1,-0.1,643.73472,obs,obs,obs,obs
2021-02-18,-0.1,-0.1,-0.1,704.4888,obs,obs,obs,obs
2021-02-19,-0.1,-0.1,-0.1,685.0992,obs,obs,obs,obs
2021-02-20,-0.1,-0.1,-0.1,632.74728,obs,obs,obs,obs
2021-02-21,-0.1,-0.1,-0.1,568.11528,obs,obs,obs,obs
2021-02-22,-0.1,-0.1,-0.1,535.79928,obs,obs,obs,obs
2021-02-23,-0.1,-0.1,-0.1,566.17632,obs,obs,obs,obs
2021-02-24,-0.1,-0.1,-0.1,623.0524800000001,obs,obs,obs,obs
2021-02-25,-0.1,-0.1,-0.1,710.952,obs,obs,obs,obs
2021-02-26,0.0,-0.1,-0.1,801.4368000000001,obs,obs,obs,obs
2021-02-27,0.2,-0.1,0.1,885.4584,obs,obs,obs,obs
2021-02-28,0.4,0.1,0.2,885.4584,obs,obs,obs,obs
2021-03-01,0.7,0.1,0.4,1034.112,obs,obs,obs,obs
2021-03-02,0.2,-0.1,-0.0,1215.0816,obs,obs,obs,obs
2021-03-03,0.6,-0.1,0.1,1156.9128,obs,obs,obs,obs
2021-03-04,1.2,0.2,0.6,1156.9128,obs,obs,obs,obs
2021-03-05,0.5,-0.1,0.1,1001.796,obs,obs,obs,obs
2021-03-06,0.3,-0.1,0.1,995.3328,obs,obs,obs,obs
2021-03-07,1.8,-0.1,0.6,924.2376,obs,obs,obs,obs
2021-03-08,1.8,-0.1,0.8,853.1424,obs,obs,obs,obs
2021-03-09,3.8,0.8,2.2,885.4584,obs,obs,obs,obs
2021-03-10,4.8,1.9,3.4,975.9432,obs,obs,obs,obs
2021-03-11,5.5,3.4,4.3,1434.8304,obs,obs,obs,obs
2021-03-12,5.1,3.1,4.1,3968.4048000000003,obs,obs,obs,obs
2021-03-13,4.0,2.1,3.1,4685.82,obs,obs,obs,obs
2021-03-14,3.3,2.1,2.7,3238.0632,obs,obs,obs,obs
2021-03-15,2.1,0.2,1.3,2352.6048,obs,obs,obs,obs
2021-03-16,1.3,0.5,0.8,1893.7176,obs,obs,obs,obs
2021-03-17,2.8,0.8,1.7,1648.116,obs,obs,obs,obs
2021-03-18,3.2,2.7,2.9,1919.5704,obs,obs,obs,obs
2021-03-19,3.7,1.8,2.8,3341.4744,obs,obs,obs,obs
2021-03-20,4.7,1.7,3.2,2417.2368,obs,obs,obs,obs
2021-03-21,6.0,2.8,4.4,2178.0984,obs,obs,obs,obs
2021-03-22,6.8,3.8,5.3,2197.488,obs,obs,obs,obs
2021-03-23,7.2,4.5,5.9,2346.1416,obs,obs,obs,obs
2021-03-24,6.6,5.8,6.0,2766.2496,obs,obs,obs,obs
2021-03-25,8.2,5.8,6.8,4983.1272,obs,obs,obs,obs
2021-03-26,10.1,8.2,9.0,4653.504,obs,obs,obs,obs
2021-03-27,8.8,7.6,8.0,3735.7296,obs,obs,obs,obs
2021-03-28,7.6,6.8,7.0,2947.2192,obs,obs,obs,obs
2021-03-29,6.9,5.6,6.2,3587.076,obs,obs,obs,obs
2021-03-30,7.5,4.4,6.0,2979.5352,obs,obs,obs,obs
2021-03-31,7.3,6.1,6.6,2843.808,obs,obs,obs,obs
2021-04-01,6.6,5.4,6.0,3031.2408,obs,obs,obs,obs
2021-04-02,5.4,3.3,4.2,2921.3664,obs,obs,obs,obs
2021-04-03,5.7,2.2,4.0,2611.1328,obs,obs,obs,obs
2021-04-04,7.2,4.1,5.7,2456.016,obs,obs,obs,obs
2021-04-05,8.1,4.9,6.6,2320.2888,obs,obs,obs,obs
2021-04-06,8.7,5.6,7.3,2035.9080000000001,obs,obs,obs,obs
2021-04-07,9.7,6.8,8.3,1803.2328,obs,obs,obs,obs
2021-04-08,11.0,7.9,9.6,1699.8216,obs,obs,obs,obs
2021-04-09,10.8,9.7,10.3,1480.0728,obs,obs,obs,obs
2021-04-10,12.3,9.7,10.9,1266.7872,obs,obs,obs,obs
2021-04-11,12.1,11.3,11.7,1150.4496,obs,obs,obs,obs
2021-04-12,11.3,9.3,10.2,1357.272,obs,obs,obs,obs
2021-04-13,12.0,8.4,10.1,1628.7264,obs,obs,obs,obs
2021-04-14,11.6,9.9,10.8,1441.2936,obs,obs,obs,obs
2021-04-15,10.4,8.7,9.6,1357.272,obs,obs,obs,obs
2021-04-16,8.7,7.7,8.0,1525.3152,obs,obs,obs,obs
2021-04-17,7.9,7.2,7.6,1564.0944,obs,obs,obs,obs
2021-04-18,8.9,7.0,8.0,1460.6832,obs,obs,obs,obs
2021-04-19,10.0,7.9,8.9,1363.7352,obs,obs,obs,obs
2021-04-20,9.8,8.0,9.0,1286.1768,obs,obs,obs,obs
2021-04-21,9.6,7.1,8.9,1234.4712,obs,obs,obs,obs
2021-04-22,7.1,5.3,6.1,1202.1552,obs,obs,obs,obs
2021-04-23,9.1,4.7,6.9,1124.5968,obs,obs,obs,obs
2021-04-24,11.4,7.5,9.6,1059.9648,obs,obs,obs,obs
2021-04-25,11.5,10.2,11.0,1021.1856,obs,obs,obs,obs
2021-04-26,11.1,8.1,9.7,975.9432,obs,obs,obs,obs
2021-04-27,12.8,8.7,10.8,930.7008,obs,obs,obs,obs
2021-04-28,14.4,11.7,13.2,904.848,obs,obs,obs,obs
2021-04-29,14.3,12.5,13.7,1156.9128,obs,obs,obs,obs
2021-04-30,12.5,10.0,11.6,3063.5568,obs,obs,obs,obs
2021-05-01,10.0,7.5,8.9,2921.3664,obs,obs,obs,obs
2021-05-02,11.6,8.0,9.8,2960.1456,obs,obs,obs,obs
2021-05-03,11.4,9.8,10.3,2824.4184,obs,obs,obs,obs
2021-05-04,11.8,9.6,10.6,3024.7776,obs,obs,obs,obs
2021-05-05,11.8,10.4,11.2,4640.5776,obs,obs,obs,obs
2021-05-06,11.4,9.3,10.3,5571.2784,obs,obs,obs,obs
2021-05-07,10.5,8.3,9.4,4782.768,obs,obs,obs,obs
2021-05-08,9.7,8.7,9.1,4033.0368,obs,obs,obs,obs
2021-05-09,9.4,7.9,8.7,3587.076,obs,obs,obs,obs
2021-05-10,9.4,8.5,9.0,4407.9024,obs,obs,obs,obs
2021-05-11,10.5,8.3,9.4,4323.8808,obs,obs,obs,obs
2021-05-12,10.4,7.8,9.2,3890.8464,obs,obs,obs,obs
2021-05-13,10.9,7.9,9.5,3483.6648,obs,obs,obs,obs
2021-05-14,11.8,8.1,10.1,2830.8816,obs,obs,obs,obs
2021-05-15,11.8,9.1,10.6,2326.752,obs,obs,obs,obs
2021-05-16,11.9,10.4,11.2,1990.6656,obs,obs,obs,obs
2021-05-17,14.4,10.6,12.5,1738.6008,obs,obs,obs,obs
2021-05-18,15.7,12.1,14.0,1538.2416,obs,obs,obs,obs
2021-05-19,17.0,13.7,15.5,1357.272,obs,obs,obs,obs
2021-05-20,19.2,15.4,17.3,1156.9128,obs,obs,obs,obs
2021-05-21,20.1,16.5,18.4,1047.0384,obs,obs,obs,obs
2021-05-22,19.8,18.0,19.0,995.3328,obs,obs,obs,obs
2021-05-23,20.0,18.0,19.0,956.5536,obs,obs,obs,obs
2021-05-24,19.4,16.8,18.1,911.3112,obs,obs,obs,obs
2021-05-25,20.5,16.9,18.6,866.0688,obs,obs,obs,obs
2021-05-26,21.8,18.6,20.2,853.1424,obs,obs,obs,obs
2021-05-27,21.5,18.9,20.1,943.6272,obs,obs,obs,obs
2021-05-28,19.4,14.0,16.8,891.9216,obs,obs,obs,obs
2021-05-29,14.0,11.0,12.1,1926.0336,obs,obs,obs,obs
2021-05-30,11.0,10.5,10.8,1706.2848,obs,obs,obs,obs
2021-05-31,13.9,10.4,12.0,1680.432,obs,obs,obs,obs
2021-06-01,15.2,12.4,13.8,1499.4624000000001,obs,obs,obs,obs
2021-06-02,14.7,13.8,14.2,1312.0296,obs,obs,obs,obs
2021-06-03,15.0,13.4,14.1,1266.7872,obs,obs,obs,obs
2021-06-04,16.6,14.3,15.4,1337.8824,obs,obs,obs,obs
2021-06-05,20.2,15.9,17.9,1337.8824,obs,obs,obs,obs
2021-06-06,21.4,18.0,19.7,1163.376,obs,obs,obs,obs
2021-06-07,21.2,19.1,20.2,1085.8176,obs,obs,obs,obs
2021-06-08,20.2,18.7,19.7,1053.5016,obs,obs,obs,obs
2021-06-09,20.9,16.7,19.0,1492.9992,obs,obs,obs,obs
2021-06-10,21.8,18.5,20.3,1150.4496,obs,obs,obs,obs
2021-06-11,21.0,19.0,20.1,1008.2592,obs,obs,obs,obs
2021-06-12,20.0,18.5,19.3,930.7008,obs,obs,obs,obs
2021-06-13,19.4,17.7,18.5,911.3112,obs,obs,obs,obs
2021-06-14,20.7,18.1,19.4,911.3112,obs,obs,obs,obs
2021-06-15,19.7,17.2,18.7,891.9216,obs,obs,obs,obs
2021-06-16,19.2,15.4,17.3,859.6056,obs,obs,obs,obs
2021-06-17,19.6,15.5,17.6,801.4368000000001,obs,obs,obs,obs
2021-06-18,19.4,16.3,18.0,769.1208,obs,obs,obs,obs
2021-06-19,19.5,17.5,18.6,769.1208,obs,obs,obs,obs
2021-06-20,20.7,17.6,19.1,769.1208,obs,obs,obs,obs
2021-06-21,23.5,19.5,21.3,762.6576,obs,obs,obs,obs
2021-06-22,22.2,17.1,20.0,866.0688,obs,obs,obs,obs
2021-06-23,18.6,15.1,16.9,859.6056,obs,obs,obs,obs
2021-06-24,20.1,16.3,18.1,782.0472,obs,obs,obs,obs
2021-06-25,20.9,16.9,18.9,730.3416,obs,obs,obs,obs
2021-06-26,21.5,18.0,19.6,710.952,obs,obs,obs,obs
2021-06-27,23.4,19.5,21.4,717.4152,obs,obs,obs,obs
2021-06-28,23.1,20.8,21.9,801.4368000000001,obs,obs,obs,obs
2021-06-29,24.5,21.1,22.5,743.268,obs,obs,obs,obs
2021-06-30,24.1,21.6,22.7,769.1208,obs,obs,obs,obs
2021-07-01,22.2,19.1,20.8,814.3632,obs,obs,obs,obs
2021-07-02,21.0,18.6,19.5,1131.06,obs,obs,obs,obs
2021-07-03,19.8,17.7,18.8,1570.5576,obs,obs,obs,obs
2021-07-04,18.8,16.8,18.0,2462.4792,obs,obs,obs,obs
2021-07-05,20.9,17.4,19.0,1531.7784,obs,obs,obs,obs
2021-07-06,21.7,19.0,20.4,1228.008,obs,obs,obs,obs
2021-07-07,22.0,18.7,20.3,1408.9776,obs,obs,obs,obs
2021-07-08,21.5,19.0,20.2,2236.2672000000002,obs,obs,obs,obs
2021-07-09,19.4,18.2,18.7,3528.9072,obs,obs,obs,obs
2021-07-10,19.4,17.7,18.5,2643.4488,obs,obs,obs,obs
2021-07-11,18.6,17.0,17.7,1835.5488,obs,obs,obs,obs
2021-07-12,18.0,15.7,17.0,2914.9032,obs,obs,obs,obs
2021-07-13,18.3,17.4,17.9,4278.6384,obs,obs,obs,obs
2021-07-14,19.2,17.5,18.3,4149.3744,obs,obs,obs,obs
2021-07-15,19.5,17.4,18.5,3399.6432,obs,obs,obs,obs
2021-07-16,19.3,17.5,18.4,2688.6912,obs,obs,obs,obs
2021-07-17,18.3,15.5,16.7,3044.1672,obs,obs,obs,obs
2021-07-18,17.0,15.9,16.7,7238.784,obs,obs,obs,obs
2021-07-19,17.9,15.8,16.9,5558.352,obs,obs,obs,obs
2021-07-20,17.4,15.8,16.7,4084.7424,obs,obs,obs,obs
2021-07-21,16.8,14.8,16.1,4815.084,obs,obs,obs,obs
2021-07-22,16.5,14.5,15.6,3974.868,obs,obs,obs,obs
2021-07-23,16.5,14.0,15.3,3238.0632,obs,obs,obs,obs
2021-07-24,16.3,13.8,15.2,2733.9336,obs,obs,obs,obs
2021-07-25,15.8,14.1,15.0,2346.1416,obs,obs,obs,obs
2021-07-26,17.8,14.3,16.0,1893.7176,obs,obs,obs,obs
2021-07-27,18.7,15.9,17.4,1512.3888,obs,obs,obs,obs
2021-07-28,20.0,17.4,18.6,1389.588,obs,obs,obs,obs
2021-07-29,18.8,16.1,17.3,1260.324,obs,obs,obs,obs
2021-07-30,18.0,15.3,16.5,1299.1032,obs,obs,obs,obs
2021-07-31,18.3,15.4,16.9,1169.8392000000001,obs,obs,obs,obs
2021-08-01,17.8,16.0,16.8,1143.9864,obs,obs,obs,obs
2021-08-02,18.0,15.3,16.6,1318.4928,obs,obs,obs,obs
2021-08-03,17.8,15.8,17.0,1118.1336000000001,obs,obs,obs,obs
2021-08-04,18.3,16.3,17.3,1053.5016,obs,obs,obs,obs
2021-08-05,18.5,16.1,17.5,1014.7224,obs,obs,obs,obs
2021-08-06,20.1,17.0,18.5,982.4064,obs,obs,obs,obs
2021-08-07,19.7,18.1,18.9,956.5536,obs,obs,obs,obs
2021-08-08,21.2,17.7,19.4,930.7008,obs,obs,obs,obs
2021-08-09,21.9,18.7,20.3,911.3112,obs,obs,obs,obs
2021-08-10,21.0,19.8,20.4,898.3848,obs,obs,obs,obs
2021-08-11,20.8,19.0,19.9,904.848,obs,obs,obs,obs
2021-08-12,22.1,18.9,20.4,866.0688,obs,obs,obs,obs
2021-08-13,23.8,20.3,21.8,840.216,obs,obs,obs,obs
2021-08-14,22.4,19.4,20.8,956.5536,obs,obs,obs,obs
2021-08-15,20.3,17.6,19.0,846.6792,obs,obs,obs,obs
2021-08-16,19.6,17.6,18.8,807.9,obs,obs,obs,obs
2021-08-17,19.0,17.2,18.0,820.8264,obs,obs,obs,obs
2021-08-18,18.6,16.8,17.6,846.6792,obs,obs,obs,obs
2021-08-19,19.6,18.3,18.8,1240.9344,obs,obs,obs,obs
2021-08-20,19.0,18.2,18.6,1273.2504,obs,obs,obs,obs
2021-08-21,19.2,17.8,18.4,1363.7352,obs,obs,obs,obs
2021-08-22,19.1,18.2,18.6,1363.7352,obs,obs,obs,obs
2021-08-23,19.3,18.4,18.9,4349.7336000000005,obs,obs,obs,obs
2021-08-24,20.6,18.1,19.3,2960.1456,obs,obs,obs,obs
2021-08-25,20.1,18.1,19.3,1984.2024000000001,obs,obs,obs,obs
2021-08-26,20.7,18.6,19.8,1641.6528,obs,obs,obs,obs
2021-08-27,20.3,19.1,19.7,1434.8304,obs,obs,obs,obs
2021-08-28,19.7,17.4,18.5,1796.7696,obs,obs,obs,obs
2021-08-29,18.8,17.5,18.2,1499.4624000000001,obs,obs,obs,obs
2021-08-30,19.4,18.0,18.6,1324.956,obs,obs,obs,obs
2021-08-31,19.9,18.2,18.9,1247.3976,obs,obs,obs,obs
2021-09-01,18.9,16.9,17.7,1441.2936,obs,obs,obs,obs
2021-09-02,17.0,15.4,16.4,4478.9976,obs,obs,obs,obs
2021-09-03,16.2,15.2,15.7,2552.964,obs,obs,obs,obs
2021-09-04,17.3,14.4,15.8,1938.96,obs,obs,obs,obs
2021-09-05,16.7,15.1,15.7,1680.432,obs,obs,obs,obs
2021-09-06,16.7,14.7,15.6,1577.0208,obs,obs,obs,obs
2021-09-07,18.0,15.3,16.5,1434.8304,obs,obs,obs,obs
2021-09-08,18.2,16.0,17.1,1337.8824,obs,obs,obs,obs
2021-09-09,17.6,16.2,16.9,2132.856,obs,obs,obs,obs
2021-09-10,16.9,15.2,16.0,1874.328,obs,obs,obs,obs
2021-09-11,16.1,14.4,15.3,1796.7696,obs,obs,obs,obs
2021-09-12,15.9,14.3,15.0,1712.748,obs,obs,obs,obs
2021-09-13,16.7,14.6,15.7,1622.2632,obs,obs,obs,obs
2021-09-14,16.8,15.3,16.2,1570.5576,obs,obs,obs,obs
2021-09-15,16.7,15.5,16.2,1854.9384,obs,obs,obs,obs
2021-09-16,16.6,15.0,15.9,3108.7992,obs,obs,obs,obs
2021-09-17,16.1,13.6,15.6,2624.0592,obs,obs,obs,obs
2021-09-18,16.8,14.5,15.7,2307.3624,obs,obs,obs,obs
2021-09-19,16.3,14.2,15.3,2171.6352,obs,obs,obs,obs
2021-09-20,15.7,13.5,14.8,2055.2976,obs,obs,obs,obs
2021-09-21,15.3,13.8,14.6,1971.276,obs,obs,obs,obs
2021-09-22,16.0,14.3,15.2,1751.5272,obs,obs,obs,obs
2021-09-23,17.4,15.9,16.3,2630.5224,obs,obs,obs,obs
2021-09-24,16.8,15.2,15.8,8919.216,obs,obs,obs,obs
2021-09-25,15.2,13.8,14.7,4679.3568000000005,obs,obs,obs,obs
2021-09-26,15.2,13.7,14.5,3483.6648,obs,obs,obs,obs
2021-09-27,15.3,13.4,14.4,2921.3664,obs,obs,obs,obs
2021-09-28,15.0,14.1,14.6,2669.3016000000002,obs,obs,obs,obs
2021-09-29,14.2,12.7,13.6,2527.1112,obs,obs,obs,obs
2021-09-30,14.1,12.9,13.5,2320.2888,obs,obs,obs,obs
2021-10-01,14.2,12.3,13.2,2184.5616,obs,obs,obs,obs
2021-10-02,14.8,12.6,13.7,2100.54,obs,obs,obs,obs
2021-10-03,14.6,13.6,14.1,2042.3712,obs,obs,obs,obs
2021-10-04,14.6,14.1,14.3,3070.02,obs,obs,obs,obs
2021-10-05,15.2,13.9,14.5,4414.3656,obs,obs,obs,obs
2021-10-06,15.8,14.8,15.3,3231.6,obs,obs,obs,obs
2021-10-07,16.4,15.0,15.7,2869.6608,obs,obs,obs,obs
2021-10-08,16.3,15.0,15.7,2527.1112,obs,obs,obs,obs
2021-10-09,15.7,14.7,15.1,2223.3408,obs,obs,obs,obs
2021-10-10,15.0,14.2,14.5,2003.592,obs,obs,obs,obs
2021-10-11,15.7,14.2,14.9,1900.1808,obs,obs,obs,obs
2021-10-12,15.1,14.3,14.7,1816.1592,obs,obs,obs,obs
2021-10-13,14.9,14.4,14.6,1751.5272,obs,obs,obs,obs
2021-10-14,15.9,14.2,15.0,1706.2848,obs,obs,obs,obs
2021-10-15,15.7,14.4,15.1,1654.5792000000001,obs,obs,obs,obs
2021-10-16,15.8,14.8,15.4,1699.8216,obs,obs,obs,obs
2021-10-17,14.8,12.7,13.7,2514.1848,obs,obs,obs,obs
2021-10-18,12.7,11.5,12.1,2094.0768,obs,obs,obs,obs
2021-10-19,12.3,10.7,11.6,1958.3496,obs,obs,obs,obs
2021-10-20,13.1,11.1,12.2,1854.9384,obs,obs,obs,obs
2021-10-21,13.7,12.4,13.0,1783.8432,obs,obs,obs,obs
2021-10-22,13.3,12.3,13.0,1764.4536,obs,obs,obs,obs
2021-10-23,12.3,11.0,11.4,1712.748,obs,obs,obs,obs
2021-10-24,11.2,10.4,10.9,1673.9688,obs,obs,obs,obs
2021-10-25,13.3,11.1,12.2,1919.5704,obs,obs,obs,obs
2021-10-26,13.2,12.1,12.6,13508.088,obs,obs,obs,obs
2021-10-27,12.4,12.0,12.1,13766.616,obs,obs,obs,obs
2021-10-28,12.0,10.9,11.3,5590.668,obs,obs,obs,obs
2021-10-29,11.0,10.5,10.8,4136.448,obs,obs,obs,obs
2021-10-30,11.2,10.5,10.8,4272.1752,obs,obs,obs,obs
2021-10-31,11.8,11.2,11.5,3852.0672,obs,obs,obs,obs
2021-11-01,11.5,10.3,11.1,3393.18,obs,obs,obs,obs
2021-11-02,10.3,9.1,9.6,3044.1672,obs,obs,obs,obs
2021-11-03,9.1,8.3,8.7,2837.3448,obs,obs,obs,obs
2021-11-04,8.4,7.6,8.1,2675.7648,obs,obs,obs,obs
2021-11-05,8.5,7.3,7.9,2533.5744,obs,obs,obs,obs
2021-11-06,8.4,7.1,7.8,2423.7,obs,obs,obs,obs
2021-11-07,8.4,6.9,7.7,2339.6784000000002,obs,obs,obs,obs
2021-11-08,8.8,7.1,8.1,2268.5832,obs,obs,obs,obs
2021-11-09,9.7,8.0,8.8,2210.4144,obs,obs,obs,obs
2021-11-10,10.3,9.3,9.8,2152.2456,obs,obs,obs,obs
2021-11-11,9.3,8.0,8.6,2100.54,obs,obs,obs,obs
2021-11-12,10.4,9.0,9.8,4091.2056000000002,obs,obs,obs,obs
2021-11-13,9.5,7.7,8.5,5228.7288,obs,obs,obs,obs
2021-11-14,7.9,7.2,7.6,4989.5904,obs,obs,obs,obs
2021-11-15,7.8,7.2,7.6,4084.7424,obs,obs,obs,obs
2021-11-16,7.6,6.9,7.2,3561.2232,obs,obs,obs,obs
2021-11-17,7.0,6.2,6.6,3179.8944,obs,obs,obs,obs
2021-11-18,8.5,6.6,7.5,2966.6088,obs,obs,obs,obs
2021-11-19,8.5,6.8,7.7,3070.02,obs,obs,obs,obs
2021-11-20,6.8,5.9,6.4,2805.0288,obs,obs,obs,obs
2021-11-21,7.1,6.1,6.6,2669.3016000000002,obs,obs,obs,obs
2021-11-22,7.2,6.2,7.0,2753.3232,obs,obs,obs,obs
2021-11-23,6.2,5.2,5.7,2662.8384,obs,obs,obs,obs
