date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
1998-04-10,6.5,5.5,5.5,988.8696,obs,obs,obs,obs
1998-04-11,6.5,5.5,6.0,988.8696,obs,obs,obs,obs
1998-04-12,7.5,6.0,6.5,898.3848,obs,obs,obs,obs
1998-04-13,8.5,6.5,7.5,820.8264,obs,obs,obs,obs
1998-04-14,9.0,6.0,7.5,756.1944,obs,obs,obs,obs
1998-04-15,8.0,6.5,7.5,710.952,obs,obs,obs,obs
1998-04-16,9.5,6.5,8.0,672.1728,obs,obs,obs,obs
1998-04-17,8.0,6.0,7.5,619.17456,obs,obs,obs,obs
1998-04-18,7.5,5.0,6.5,568.11528,obs,obs,obs,obs
1998-04-19,7.5,6.5,7.0,555.18888,obs,obs,obs,obs
1998-04-20,8.0,7.0,7.5,937.164,obs,obs,obs,obs
1998-04-21,8.0,6.5,7.5,1260.324,obs,obs,obs,obs
1998-04-22,9.0,6.5,7.5,1247.3976,obs,obs,obs,obs
1998-04-23,9.5,7.5,8.5,1163.376,obs,obs,obs,obs
1998-04-24,9.5,7.5,8.5,1034.112,obs,obs,obs,obs
1998-04-25,9.0,6.5,8.0,911.3112,obs,obs,obs,obs
1998-04-26,8.5,5.5,7.5,827.2896000000001,obs,obs,obs,obs
1998-04-27,9.5,7.5,8.5,807.9,obs,obs,obs,obs
1998-04-28,9.5,8.0,8.5,736.8048,obs,obs,obs,obs
1998-04-29,10.0,8.5,9.0,659.2464,obs,obs,obs,obs
1998-04-30,10.5,8.5,9.5,596.55336,obs,obs,obs,obs
1998-05-01,11.5,9.0,10.0,548.07936,obs,obs,obs,obs
1998-05-02,12.0,10.5,11.5,517.70232,obs,obs,obs,obs
1998-05-03,12.0,9.5,11.0,588.1512,obs,obs,obs,obs
1998-05-04,12.0,9.5,11.0,698.0256,obs,obs,obs,obs
1998-05-05,13.0,12.0,12.5,710.952,obs,obs,obs,obs
1998-05-06,14.5,12.0,13.0,710.952,obs,obs,obs,obs
1998-05-07,15.0,12.5,13.5,698.0256,obs,obs,obs,obs
1998-05-08,15.0,13.0,14.0,678.636,obs,obs,obs,obs
1998-05-09,15.0,14.5,15.0,665.7096,obs,obs,obs,obs
1998-05-10,15.0,14.5,15.0,749.7312000000001,obs,obs,obs,obs
1998-05-11,15.0,14.0,14.5,1079.3544,obs,obs,obs,obs
1998-05-12,15.0,14.0,14.5,1292.64,obs,obs,obs,obs
1998-05-13,15.0,12.5,14.0,1279.7136,obs,obs,obs,obs
1998-05-14,14.5,11.0,13.0,1163.376,obs,obs,obs,obs
1998-05-15,17.5,13.0,15.0,1021.1856,obs,obs,obs,obs
1998-05-16,18.5,15.0,16.5,878.9952,obs,obs,obs,obs
1998-05-17,17.5,13.0,16.0,762.6576,obs,obs,obs,obs
1998-05-18,16.5,13.0,15.0,678.636,obs,obs,obs,obs
1998-05-19,18.0,14.5,16.5,579.74904,obs,obs,obs,obs
1998-05-20,19.5,16.0,18.0,517.70232,obs,obs,obs,obs
1998-05-21,18.0,15.0,17.0,436.91232,obs,obs,obs,obs
1998-05-22,17.0,15.0,16.0,373.57296,obs,obs,obs,obs
1998-05-23,17.0,14.5,15.5,314.11152,obs,obs,obs,obs
1998-05-24,17.0,14.0,15.5,280.50288,obs,obs,obs,obs
1998-05-25,18.0,15.0,16.0,263.05224,obs,obs,obs,obs
1998-05-26,18.0,16.0,16.5,243.66264,obs,obs,obs,obs
1998-05-27,18.0,15.0,16.5,155.76312000000001,obs,obs,obs,obs
1998-05-28,13.5,10.5,11.75,109.8744,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-05-29,9.0,6.0,7.0,144.12936,obs,obs,obs,obs
1998-05-30,8.875,5.875,7.0,102.76488,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-05-31,8.75,5.75,7.0,69.15624,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-06-01,8.625,5.625,7.0,89.19216,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-06-02,8.5,5.5,7.0,132.4956,obs,obs,obs,obs
1998-06-03,9.0,5.5,7.0,135.7272,obs,obs,obs,obs
1998-06-04,8.0,5.5,7.0,137.66616,obs,obs,obs,obs
1998-06-05,9.5,6.0,7.0,137.66616,obs,obs,obs,obs
1998-06-06,8.5,5.5,7.0,132.4956,obs,obs,obs,obs
1998-06-07,7.0,5.5,6.5,132.4956,obs,obs,obs,obs
1998-06-08,6.5,5.5,6.0,132.4956,obs,obs,obs,obs
1998-06-09,11.0,5.5,7.5,132.4956,obs,obs,obs,obs
1998-06-10,10.5,5.5,7.5,132.4956,obs,obs,obs,obs
1998-06-11,8.0,6.0,6.5,134.43456,obs,obs,obs,obs
1998-06-12,7.5,6.5,7.0,137.66616,obs,obs,obs,obs
1998-06-13,8.5,6.5,7.0,137.66616,obs,obs,obs,obs
1998-06-14,12.5,6.0,9.0,184.84752,obs,obs,obs,obs
1998-06-15,17.0,12.5,15.5,628.86936,obs,obs,obs,obs
1998-06-16,17.5,16.5,17.0,1131.06,obs,obs,obs,obs
1998-06-17,17.5,16.5,17.0,1286.1768,obs,obs,obs,obs
1998-06-18,18.5,16.5,17.0,1492.9992,obs,obs,obs,obs
1998-06-19,19.0,17.0,18.0,1544.7048,obs,obs,obs,obs
1998-06-20,20.5,18.0,19.0,1447.7568,obs,obs,obs,obs
1998-06-21,21.5,19.0,20.0,1092.2808,obs,obs,obs,obs
1998-06-22,20.5,19.0,20.0,820.8264,obs,obs,obs,obs
1998-06-23,19.5,18.0,18.5,672.1728,obs,obs,obs,obs
1998-06-24,19.0,18.0,18.5,559.0668000000001,obs,obs,obs,obs
1998-06-25,18.5,15.0,17.0,498.95904,obs,obs,obs,obs
1998-06-26,15.5,12.5,14.5,407.82792,obs,obs,obs,obs
1998-06-27,12.5,11.0,12.0,316.05048,obs,obs,obs,obs
1998-06-28,12.0,9.5,11.0,261.7596,obs,obs,obs,obs
1998-06-29,10.5,8.5,9.5,230.08992,obs,obs,obs,obs
1998-06-30,17.5,7.5,11.5,326.3916,obs,obs,obs,obs
1998-07-01,19.5,16.0,17.5,1008.2592,obs,obs,obs,obs
1998-07-02,20.5,17.0,19.0,1312.0296,obs,obs,obs,obs
1998-07-03,20.5,18.5,19.5,1195.692,obs,obs,obs,obs
1998-07-04,18.5,17.5,18.0,937.164,obs,obs,obs,obs
1998-07-05,19.5,18.0,18.5,833.7528,obs,obs,obs,obs
1998-07-06,19.5,18.0,18.5,782.0472,obs,obs,obs,obs
1998-07-07,18.0,17.0,17.0,613.35768,obs,obs,obs,obs
1998-07-08,21.0,16.5,17.5,672.1728,obs,obs,obs,obs
1998-07-09,20.5,19.0,19.5,2326.752,obs,obs,obs,obs
1998-07-10,20.0,19.0,19.5,2669.3016000000002,obs,obs,obs,obs
1998-07-11,20.0,18.5,19.0,2035.9080000000001,obs,obs,obs,obs
1998-07-12,21.0,18.0,19.5,1505.9256,obs,obs,obs,obs
1998-07-13,20.0,17.0,18.5,1124.5968,obs,obs,obs,obs
1998-07-14,17.5,16.0,17.0,788.5104,obs,obs,obs,obs
1998-07-15,16.5,15.0,16.0,557.12784,obs,obs,obs,obs
1998-07-16,17.0,14.5,15.5,445.31448,obs,obs,obs,obs
1998-07-17,16.0,14.0,14.5,329.6232,obs,obs,obs,obs
1998-07-18,15.5,11.0,13.5,274.03968,obs,obs,obs,obs
1998-07-19,12.0,9.0,10.5,261.11328,obs,obs,obs,obs
1998-07-20,9.0,6.5,8.0,237.84576,obs,obs,obs,obs
1998-07-21,8.5,6.0,7.0,232.6752,obs,obs,obs,obs
1998-07-22,8.5,6.0,7.0,226.212,obs,obs,obs,obs
1998-07-23,8.0,6.0,7.0,208.11504,obs,obs,obs,obs
1998-07-24,8.5,6.0,7.0,186.14016,obs,obs,obs,obs
1998-07-25,9.0,6.0,7.0,153.17784,obs,obs,obs,obs
1998-07-26,9.5,6.0,7.5,151.8852,obs,obs,obs,obs
1998-07-27,9.5,6.0,7.0,157.05576,obs,obs,obs,obs
1998-07-28,9.0,6.0,7.0,179.67696,obs,obs,obs,obs
1998-07-29,8.5,6.0,7.0,188.72544,obs,obs,obs,obs
1998-07-30,9.0,6.0,7.0,187.43280000000001,obs,obs,obs,obs
1998-07-31,8.0,6.0,6.5,420.108,obs,obs,obs,obs
1998-08-01,8.5,6.0,6.5,486.03264,obs,obs,obs,obs
1998-08-02,9.0,6.0,7.0,253.35744,obs,obs,obs,obs
1998-08-03,9.0,6.0,7.0,277.9176,obs,obs,obs,obs
1998-08-04,8.5,5.5,6.5,400.07208,obs,obs,obs,obs
1998-08-05,7.5,6.0,6.5,577.16376,obs,obs,obs,obs
1998-08-06,7.5,6.0,6.5,573.28584,obs,obs,obs,obs
1998-08-07,8.0,6.0,6.5,603.66288,obs,obs,obs,obs
1998-08-08,8.5,6.0,7.0,665.7096,obs,obs,obs,obs
1998-08-09,8.0,6.0,7.0,619.82088,obs,obs,obs,obs
1998-08-10,7.5,6.5,7.0,542.9088,obs,obs,obs,obs
1998-08-11,7.5,6.5,7.0,634.68624,obs,obs,obs,obs
1998-08-12,7.5,6.5,7.0,659.2464,obs,obs,obs,obs
1998-08-13,8.0,6.0,7.0,623.6988,obs,obs,obs,obs
1998-08-14,7.5,6.5,7.0,678.636,obs,obs,obs,obs
1998-08-15,8.0,6.5,7.0,672.1728,obs,obs,obs,obs
1998-08-16,8.0,6.5,7.0,710.952,obs,obs,obs,obs
1998-08-17,7.0,6.5,6.5,698.0256,obs,obs,obs,obs
1998-08-18,7.044943820224719,6.533707865168539,6.53932584269663,626.28408,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-19,7.089887640449438,6.567415730337078,6.578651685393258,588.1512,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-20,7.134831460674158,6.601123595505618,6.617977528089888,536.4456,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-21,7.179775280898877,6.634831460674158,6.657303370786517,486.67896,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-22,7.224719101123595,6.668539325842697,6.696629213483146,586.85856,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-23,7.269662921348314,6.702247191011236,6.735955056179775,458.8872,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-24,7.314606741573034,6.735955056179775,6.775280898876405,652.7832,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-25,7.359550561797753,6.769662921348314,6.814606741573034,485.38632,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-26,7.404494382022472,6.803370786516854,6.853932584269663,566.82264,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-27,7.449438202247191,6.837078651685394,6.893258426966292,646.32,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-28,7.49438202247191,6.870786516853933,6.932584269662922,612.71136,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-29,7.539325842696629,6.904494382022472,6.97191011235955,665.7096,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-30,7.584269662921348,6.938202247191011,7.01123595505618,646.32,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-08-31,7.629213483146067,6.97191011235955,7.050561797752809,665.7096,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-01,7.674157303370786,7.00561797752809,7.089887640449438,652.7832,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-02,7.719101123595506,7.039325842696629,7.129213483146067,691.5624,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-03,7.764044943820225,7.073033707865169,7.168539325842697,672.1728,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-04,7.808988764044944,7.106741573033708,7.207865168539326,672.1728,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-05,7.853932584269663,7.140449438202247,7.247191011235955,710.952,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-06,7.898876404494382,7.174157303370786,7.286516853932584,736.8048,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-07,7.943820224719101,7.207865168539326,7.325842696629214,217.16352,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-08,7.98876404494382,7.241573033707866,7.365168539325842,158.3484,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-09,8.03370786516854,7.275280898876405,7.404494382022472,174.5064,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-10,8.078651685393258,7.308988764044944,7.443820224719101,275.97864,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-11,8.123595505617978,7.342696629213483,7.48314606741573,756.1944,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-12,8.168539325842696,7.376404494382022,7.52247191011236,743.268,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-13,8.213483146067416,7.410112359550562,7.561797752808989,535.15296,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-14,8.258426966292134,7.443820224719101,7.601123595505618,534.5066400000001,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-15,8.303370786516854,7.47752808988764,7.640449438202247,523.5192,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-16,8.348314606741573,7.51123595505618,7.679775280898877,552.6036,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-17,8.393258426966291,7.544943820224719,7.719101123595506,544.84776,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-18,8.438202247191011,7.578651685393258,7.758426966292134,756.1944,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-19,8.483146067415731,7.612359550561798,7.797752808988764,807.9,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-20,8.52808988764045,7.646067415730337,7.837078651685394,619.17456,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-21,8.573033707865168,7.679775280898877,7.876404494382022,624.99144,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-22,8.617977528089888,7.713483146067416,7.915730337078651,629.51568,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-23,8.662921348314606,7.747191011235955,7.955056179775281,548.07936,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-24,8.707865168539326,7.780898876404494,7.99438202247191,521.58024,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-25,8.752808988764045,7.814606741573034,8.03370786516854,743.268,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-26,8.797752808988765,7.848314606741573,8.073033707865168,736.8048,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-27,8.842696629213483,7.882022471910112,8.112359550561798,482.15472,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-28,8.887640449438202,7.915730337078651,8.151685393258427,339.96432,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-29,8.932584269662922,7.949438202247191,8.191011235955056,131.84928,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-09-30,8.97752808988764,7.98314606741573,8.230337078651685,263.69856,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-01,9.02247191011236,8.016853932584269,8.269662921348315,386.49936,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-02,9.067415730337078,8.05056179775281,8.308988764044944,730.3416,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-03,9.112359550561798,8.084269662921349,8.348314606741573,717.4152,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-04,9.157303370786517,8.117977528089888,8.387640449438202,507.3612,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-05,9.202247191011235,8.151685393258427,8.426966292134832,513.8244,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-06,9.247191011235955,8.185393258426966,8.46629213483146,528.04344,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-07,9.292134831460674,8.219101123595506,8.50561797752809,396.19416,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-08,9.337078651685394,8.252808988764045,8.54494382022472,248.8332,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-09,9.382022471910112,8.286516853932584,8.584269662921349,52.35192,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-10,9.426966292134832,8.320224719101123,8.623595505617978,35.5476,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-11,9.47191011235955,8.353932584269662,8.662921348314606,34.25496,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-12,9.516853932584269,8.387640449438202,8.702247191011235,34.25496,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-13,9.561797752808989,8.421348314606742,8.741573033707866,34.25496,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-14,9.606741573033709,8.45505617977528,8.780898876404494,36.19392,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-15,9.651685393258427,8.48876404494382,8.820224719101123,34.90128,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-16,9.696629213483146,8.52247191011236,8.859550561797754,34.90128,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-17,9.741573033707866,8.5561797752809,8.898876404494382,123.44712,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-18,9.786516853932584,8.589887640449438,8.938202247191011,246.24792,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-19,9.831460674157302,8.623595505617978,8.97752808988764,322.51368,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-20,9.876404494382022,8.657303370786517,9.016853932584269,353.53704,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-21,9.921348314606742,8.691011235955056,9.0561797752809,474.39888,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-22,9.96629213483146,8.724719101123595,9.095505617977528,540.32352,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-23,10.01123595505618,8.758426966292134,9.134831460674157,560.35944,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-24,10.0561797752809,8.792134831460674,9.174157303370787,659.2464,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-25,10.101123595505618,8.825842696629213,9.213483146067416,652.7832,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-26,10.146067415730336,8.859550561797754,9.252808988764045,698.0256,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-27,10.191011235955056,8.893258426966291,9.292134831460674,617.88192,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-28,10.235955056179776,8.926966292134832,9.331460674157302,559.0668000000001,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-29,10.280898876404494,8.960674157303371,9.370786516853933,527.39712,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-30,10.325842696629213,8.99438202247191,9.410112359550562,546.1404,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-10-31,10.370786516853933,9.02808988764045,9.44943820224719,608.18712,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-01,10.415730337078651,9.061797752808989,9.48876404494382,652.7832,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-02,10.460674157303371,9.095505617977528,9.52808988764045,652.7832,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-03,10.50561797752809,9.129213483146067,9.567415730337078,678.636,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-04,10.55056179775281,9.162921348314606,9.606741573033707,672.1728,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-05,10.595505617977528,9.196629213483146,9.646067415730336,678.636,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-06,10.640449438202246,9.230337078651685,9.685393258426966,691.5624,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-07,10.685393258426966,9.264044943820224,9.724719101123595,685.0992,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-08,10.730337078651685,9.297752808988765,9.764044943820224,698.0256,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-09,10.775280898876405,9.331460674157302,9.803370786516854,678.636,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-10,10.820224719101123,9.365168539325843,9.842696629213483,375.51192,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-11,10.865168539325843,9.398876404494382,9.882022471910112,375.51192,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-12,10.910112359550562,9.432584269662922,9.921348314606742,569.40792,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-13,10.95505617977528,9.46629213483146,9.960674157303371,484.74,linear_interpolation,linear_interpolation,linear_interpolation,obs
1998-11-14,11.0,9.5,10.0,477.63048,obs,obs,obs,obs
1998-11-15,10.5,10.0,10.0,464.05776000000003,obs,obs,obs,obs
1998-11-16,10.0,9.5,10.0,496.37376,obs,obs,obs,obs
1998-11-17,10.0,9.5,10.0,532.56768,obs,obs,obs,obs
1998-11-18,10.0,9.5,9.5,525.45816,obs,obs,obs,obs
1998-11-19,9.5,9.0,9.5,555.18888,obs,obs,obs,obs
1998-11-20,9.5,9.0,9.5,635.97888,obs,obs,obs,obs
1998-11-21,9.0,8.5,9.0,593.96808,obs,obs,obs,obs
1998-11-22,9.5,8.5,9.0,451.77768000000003,obs,obs,obs,obs
1998-11-23,9.5,8.5,8.5,471.8136,obs,obs,obs,obs
1998-11-24,9.0,8.0,8.5,464.70408,obs,obs,obs,obs
1998-11-25,9.0,8.0,8.5,459.53352,obs,obs,obs,obs
1998-11-26,8.5,8.0,8.0,384.5604,obs,obs,obs,obs
1998-11-27,8.0,6.5,8.0,294.72192,obs,obs,obs,obs
1998-11-28,9.0,6.5,7.5,82.72896,obs,obs,obs,obs
1998-11-29,9.0,7.5,8.0,162.87264,obs,obs,obs,obs
1998-11-30,9.0,7.5,8.0,52.99824,obs,obs,obs,obs
1998-12-01,8.0,7.0,7.5,163.51896,obs,obs,obs,obs
1998-12-02,8.5,6.5,7.5,189.37176,obs,obs,obs,obs
1998-12-03,8.5,7.0,7.5,203.5908,obs,obs,obs,obs
1998-12-04,8.5,7.5,8.0,272.74704,obs,obs,obs,obs
1998-12-05,8.0,7.5,7.5,237.19944,obs,obs,obs,obs
1998-12-06,8.5,7.5,8.0,289.55136,obs,obs,obs,obs
1998-12-07,8.5,7.5,8.0,226.212,obs,obs,obs,obs
1998-12-08,7.5,7.5,7.5,296.66088,obs,obs,obs,obs
1998-12-09,8.0,7.0,7.5,350.95176,obs,obs,obs,obs
1998-12-10,8.0,7.0,7.0,287.6124,obs,obs,obs,obs
1998-12-11,7.0,6.5,7.0,308.29464,obs,obs,obs,obs
1998-12-12,7.0,6.5,7.0,292.78296,obs,obs,obs,obs
1998-12-13,7.0,6.0,6.5,316.6968,obs,obs,obs,obs
1998-12-14,7.0,6.0,6.5,345.7812,obs,obs,obs,obs
1998-12-15,7.0,6.0,6.5,370.98768,obs,obs,obs,obs
1998-12-16,6.5,6.0,6.0,385.20672,obs,obs,obs,obs
1998-12-17,6.5,6.0,6.0,411.05952,obs,obs,obs,obs
1998-12-18,6.0,5.5,6.0,412.35216,obs,obs,obs,obs
1998-12-19,6.0,5.5,6.0,437.55864,obs,obs,obs,obs
1998-12-20,6.0,5.5,6.0,351.59808,obs,obs,obs,obs
1998-12-21,6.0,6.0,6.0,337.37904,obs,obs,obs,obs
1998-12-22,6.5,4.5,5.5,223.62672,obs,obs,obs,obs
1998-12-23,4.5,3.0,4.0,78.20472,obs,obs,obs,obs
1998-12-24,5.5,3.5,4.5,113.75232,obs,obs,obs,obs
1998-12-25,5.0,3.0,4.0,153.82416,obs,obs,obs,obs
1998-12-26,4.5,4.0,4.0,209.40768,obs,obs,obs,obs
1998-12-27,5.0,4.0,4.0,270.16176,obs,obs,obs,obs
1998-12-28,4.5,4.0,4.5,186.78648,obs,obs,obs,obs
1998-12-29,4.0,3.5,4.0,208.76136,obs,obs,obs,obs
1998-12-30,4.0,2.5,3.0,190.01808,obs,obs,obs,obs
1998-12-31,4.0,2.5,3.0,145.422,obs,obs,obs,obs
1999-01-01,3.0,2.0,2.5,132.4956,obs,obs,obs,obs
1999-01-02,3.0,2.0,2.5,95.00904,obs,obs,obs,obs
1999-01-03,2.0,0.5,1.5,69.15624,obs,obs,obs,obs
1999-01-04,2.5,1.5,2.0,93.07008,obs,obs,obs,obs
1999-01-05,1.5,0.0,1.0,37.48656,obs,obs,obs,obs
1999-01-06,1.5,0.0,1.5,112.45968,obs,obs,obs,obs
1999-01-07,3.0,1.0,2.0,161.58,obs,obs,obs,obs
1999-01-08,2.0,1.0,1.5,148.00728,obs,obs,obs,obs
1999-01-09,2.5,1.0,2.0,122.8008,obs,obs,obs,obs
1999-01-10,2.0,0.5,1.5,55.58352,obs,obs,obs,obs
1999-01-11,1.5,0.0,0.5,19.3896,obs,obs,obs,obs
1999-01-12,2.0,0.0,1.0,20.03592,obs,obs,obs,obs
1999-01-13,2.5,0.5,1.5,20.03592,obs,obs,obs,obs
1999-01-14,0.5,0.0,0.0,20.03592,obs,obs,obs,obs
1999-01-15,1.0,0.0,0.5,16.80432,obs,obs,obs,obs
1999-01-16,0.5,0.0,0.5,5.81688,obs,obs,obs,obs
1999-01-17,1.5,0.0,0.5,7.75584,obs,obs,obs,obs
1999-01-18,2.5,0.0,1.0,9.04848,obs,obs,obs,obs
1999-01-19,3.0,1.0,2.0,12.926400000000001,obs,obs,obs,obs
1999-01-20,4.0,0.0,1.5,8.40216,obs,obs,obs,obs
1999-01-21,2.5,0.0,1.0,7.75584,obs,obs,obs,obs
1999-01-22,3.0,2.0,2.5,8.40216,obs,obs,obs,obs
1999-01-23,4.5,2.5,3.5,9.6948,obs,obs,obs,obs
1999-01-24,4.5,2.0,2.5,21.32856,obs,obs,obs,obs
1999-01-25,2.5,1.0,2.0,16.158,obs,obs,obs,obs
1999-01-26,3.0,1.0,2.0,11.63376,obs,obs,obs,obs
1999-01-27,3.0,0.5,2.0,10.34112,obs,obs,obs,obs
1999-01-28,3.0,2.5,2.5,10.34112,obs,obs,obs,obs
1999-01-29,3.0,0.0,1.5,9.6948,obs,obs,obs,obs
1999-01-30,2.0,0.5,1.0,9.04848,obs,obs,obs,obs
1999-01-31,2.0,0.0,1.0,8.40216,obs,obs,obs,obs
1999-02-01,1.5,0.0,1.0,7.75584,obs,obs,obs,obs
1999-02-02,3.0,1.0,2.0,10.98744,obs,obs,obs,obs
1999-02-03,6.5,1.5,3.5,10.34112,obs,obs,obs,obs
1999-02-04,4.0,1.0,2.5,9.6948,obs,obs,obs,obs
1999-02-05,4.0,0.5,1.5,9.04848,obs,obs,obs,obs
1999-02-06,2.0,0.5,1.0,9.04848,obs,obs,obs,obs
1999-02-07,2.5,1.5,2.0,8.40216,obs,obs,obs,obs
1999-02-08,5.5,1.0,2.5,8.40216,obs,obs,obs,obs
1999-02-09,4.5,0.0,2.0,8.40216,obs,obs,obs,obs
1999-02-10,5.5,1.0,2.5,7.75584,obs,obs,obs,obs
1999-02-11,7.0,0.5,3.5,7.75584,obs,obs,obs,obs
1999-02-12,6.5,2.5,4.0,9.04848,obs,obs,obs,obs
1999-02-13,3.0,0.5,1.5,9.6948,obs,obs,obs,obs
1999-02-14,2.0,0.0,1.0,8.40216,obs,obs,obs,obs
1999-02-15,3.0,0.0,1.5,7.75584,obs,obs,obs,obs
1999-02-16,5.5,0.0,2.5,8.40216,obs,obs,obs,obs
1999-02-17,2.5,1.0,2.0,8.40216,obs,obs,obs,obs
1999-02-18,3.5,2.0,2.5,8.40216,obs,obs,obs,obs
1999-02-19,3.0,1.0,2.0,7.75584,obs,obs,obs,obs
1999-02-20,5.0,0.5,2.0,17.45064,obs,obs,obs,obs
