date,flow_01425000,flow_01417000,inflow_delLordville,consumption_delLordville,flow_lordville,flow_delTrenton,flow_outletSchuylkill,cannonsville_storage,pepacton_storage,cannonsville_storage_pct,pepacton_storage_pct
1983-08-09,368.528006858115,390.263792081353,85.32973500000001,0.17206950464194462,843.949464434826,2214.9414419892078,572.1348571443078,75320.18963485722,110228.36778712808,78.70448237707129,78.62223094659635
1983-08-10,369.3796645297735,394.5576447841985,81.11062000000001,0.17206950464194462,844.87585980933,2237.815320348583,571.7634153033308,74755.03584987058,109400.4204448593,78.11393505733602,78.03168362686112
1983-08-11,271.95100512303554,243.9133669240208,147.64638,0.17206950464194462,663.3386825424144,3596.9970457337226,885.0956795000496,74350.08416489688,108807.16834210783,77.69078805109392,77.60853662061899
1983-08-12,158.94321,64.63,264.01849999999996,0.17206950464194462,487.41964049535807,4638.551143747532,1044.467118675764,74093.34211217007,108431.0425762531,77.42251004406485,77.34025861358994
1983-08-13,136.268422,64.63,245.66473,0.17206950464194462,446.39108249535803,3626.1531379394496,576.8082880953501,73822.63589207502,108034.45937816193,77.1396404305904,77.0573890001155
1983-08-14,252.81076864122042,220.51609019308933,180.47253,0.17206950464194462,653.6273193296678,2893.8715832747316,403.71699053688496,73388.21070557367,107398.34131647975,76.68569561710937,76.60366713015674
1983-08-15,303.9000713693784,292.90766284084646,144.3519,0.17206950464194462,740.9875647055829,2484.3729042305094,382.7124861202391,72897.09657531448,106678.54911473636,76.17251470774762,76.09026327727273
1983-08-16,315.2810621436182,311.4526699792722,125.24034000000002,0.17206950464194462,751.8020026182485,2053.8687423641445,631.1544295741613,72387.73380564155,105932.33531841297,75.64026520965679,75.55801377918185
1983-08-17,328.05306762007405,334.14511601306447,109.98929000000001,0.17206950464194462,772.0154041284966,1995.0324551034448,335.5356749231285,71861.028519279,105160.7148257481,75.08989395953918,75.00764252906427
1983-08-18,297.8066359759949,307.3369386626099,146.28477,0.17206950464194462,751.2562751339628,2149.727014395104,325.22586952078035,71391.22945648103,104472.46165328963,74.59898584794256,74.51673441746765
1983-08-19,308.89653395958595,273.6078836657497,195.27179,0.17206950464194462,777.6041381206937,2173.6394484433267,320.9672313505957,70930.71226727137,103798.42518760129,74.11777666381543,74.03596661027197
1983-08-20,323.8709824352234,327.5269537013181,155.49867,0.17206950464194462,806.7245366318996,2200.0851827665247,294.5542420079791,70416.12571082191,103043.93976048494,73.58006866334578,73.49781723287086
1983-08-21,349.86132428025013,375.80520146255265,120.99834400000002,0.17206950464194462,846.4928002381608,2104.0285206214385,239.9072205701614,69866.43959348972,102238.65247051658,73.00568400573638,72.92343257526147
1983-08-22,356.6303230517486,391.0164333838428,105.15979000000002,0.17206950464194462,852.6344769309494,2101.470236099539,319.3155655572426,69304.06243216066,101414.7728673992,72.41803806913339,72.33578663865849
1983-08-23,354.66094110320046,390.84394509972014,99.83073000000002,0.17206950464194462,845.1635466982787,2137.643029244257,280.8049711047739,68740.36980980859,100588.96612075594,71.82901756510824,71.74676613463333
